x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
7.6512237,14.3218565,16373,1.0,I,I-C,4.0,flsh
0.47503904,8.773573,16374,2.0,II,II-D,1.0,flsh
10.442357,6.9914904,16375,1.0,III,III-B,13.0,flsh
-7.7345796,16.741573,16376,2.0,II,II-D,1.0,benchmark
19.515589,6.9745765,16377,2.0,II,II-D,1.0,flsh
0.57336825,18.493864,16378,1.0,I,I-D,16.0,flsh
6.5288296,8.788251,16379,2.0,II,II-D,1.0,flsh
10.533887,7.1715264,16380,1.0,III,III-B,10.0,flsh
10.888478,6.9448147,16381,1.0,III,III-B,14.0,flsh
6.0433936,10.438437,16382,2.0,II,II-D,5.0,flsh
-7.42828,16.65172,16383,2.0,II,II-D,1.0,benchmark
-7.4282174,16.651726,16384,2.0,II,II-D,1.0,benchmark
-7.4282875,16.651825,16385,2.0,II,II-D,1.0,benchmark
14.353373,8.0073,16386,1.0,III,III-A,12.0,benchmark
4.868028,19.346123,16387,1.0,I,I-B,11.0,benchmark
10.298887,14.559806,16388,1.0,I,I-C,15.0,benchmark
19.938026,10.02909,16389,1.0,I,I-F,7.0,benchmark
