x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database,category
7.2143865,17.77953,6424,2.0,II,II-A,3.0,flsh,II
5.134136,9.239586,6425,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
9.0325985,16.245058,6426,1.0,I,I-C,7.0,flsh,I
1.9152555,7.8441606,6427,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.923559,10.804961,6428,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
6.634426,7.999236,6429,1.0,I,I-F,6.0,flsh,I
6.5624485,10.935474,6430,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,Not-Annotated-By-Cctyper
4.2194934,9.2321415,6431,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
9.239913,15.982611,6432,1.0,I,I-C,7.0,flsh,I
9.310934,7.802461,6433,1.0,I,I-C,3.0,flsh,I
9.1511135,14.387652,6434,1.0,I,I-C,6.0,flsh,I
6.02315,9.787782,6435,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
5.6365337,9.979504,6436,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
0.42993596,8.642654,6437,1.0,I,I-C,9.0,flsh,I
6.4244103,8.397175,6438,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
11.189914,15.562817,6439,1.0,I,I-C,9.0,flsh,I
6.231564,7.8465714,6440,1.0,I,I-F,8.0,flsh,I
7.159856,10.799184,6441,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
5.437866,8.442694,6442,1.0,I,I-F,5.0,flsh,I
4.719636,14.622611,6443,1.0,III,III-D,11.0,flsh,III
6.015099,13.542786,6444,1.0,III,III-A,14.0,flsh,III
10.40131,16.852737,6445,1.0,I,I-C,4.0,flsh,I
6.345452,9.698084,6446,1.0,IV,IV-A1,5.0,flsh,IV
11.559915,13.442998,6447,2.0,II,II-D,1.0,flsh,II
7.9166765,12.763915,6448,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
7.1560917,12.521593,6449,2.0,II,II-A,4.0,flsh,II
-0.71166694,10.008843,6450,1.0,I,I-C,7.0,flsh,I
4.5559473,14.667954,6451,1.0,III,III-D,7.0,flsh,III
6.222135,10.793589,6452,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
9.060826,16.280956,6453,1.0,I,I-C,7.0,flsh,I
8.292254,14.156423,6454,2.0,II,II-C,4.0,flsh,II
7.604669,12.385954,6455,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
6.172242,5.6898093,6456,1.0,I,I-E,8.0,flsh,I
8.677395,18.541132,6457,2.0,II,II-A,3.0,flsh,II
8.682606,18.542645,6458,2.0,II,II-A,3.0,flsh,II
7.849757,4.9267507,6459,1.0,I,I-E,4.0,flsh,I
7.4096847,11.534175,6460,2.0,II,II-A,3.0,flsh,II
9.257316,15.594939,6461,1.0,I,I-C,7.0,flsh,I
16.079268,11.312173,6462,1.0,I,I-E,9.0,flsh,I
12.406525,6.7826014,6463,1.0,I,I-B,8.0,flsh,I
4.6939516,9.323592,6464,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
4.064987,11.0735655,6465,2.0,V,V-A,1.0,flsh,V
6.7566004,13.662642,6466,1.0,III,III-A,16.0,flsh,III
8.700149,13.701606,6467,1.0,I,I-C,5.0,flsh,I
9.809811,8.542805,6468,1.0,I,I-B,5.0,flsh,I
6.1595397,8.989795,6469,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
-0.6846912,12.981339,6470,1.0,I,I-B,7.0,flsh,I
5.3477864,10.348933,6471,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.794061,11.245278,6472,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.1594315,10.198611,6473,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh,Not-Annotated-By-Cctyper
6.9131436,17.846561,6474,2.0,II,II-A,4.0,flsh,II
6.947232,11.636845,6475,2.0,II,II-A,6.0,flsh,II
9.164196,15.914411,6476,1.0,I,I-C,7.0,flsh,I
6.1958947,5.3011575,6477,1.0,I,I-E,6.0,flsh,I
5.2281547,9.669754,6478,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
4.791088,10.282258,6479,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
3.873717,8.805142,6480,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
4.7591677,9.813151,6481,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,39.0,flsh,Not-Annotated-By-Cctyper
4.889405,10.79977,6482,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
8.69918,18.544607,6483,2.0,II,II-A,5.0,flsh,II
6.3596687,5.87357,6484,1.0,I,I-E,4.0,flsh,I
15.940652,11.173684,6485,1.0,I,I-E,8.0,flsh,I
6.3900466,5.5924892,6486,1.0,I,I-E,7.0,flsh,I
11.030716,15.419774,6487,1.0,I,I-C,8.0,flsh,I
6.9896736,20.363367,6488,2.0,II,II-A,4.0,flsh,II
11.867012,13.364341,6489,2.0,II,II-D,1.0,flsh,II
11.861828,13.363418,6490,2.0,II,II-D,1.0,flsh,II
0.5342471,9.552792,6491,1.0,I,I-C,8.0,flsh,I
-0.04361146,12.940934,6492,1.0,I,I-B,9.0,flsh,I
7.1987615,10.578715,6493,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
0.5654383,9.840502,6494,1.0,I,I-C,8.0,flsh,I
8.0965185,12.478987,6495,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,Not-Annotated-By-Cctyper
7.370579,11.880596,6496,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
6.5029488,10.615135,6497,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
8.866067,16.034718,6498,1.0,I,I-C,7.0,flsh,I
5.867307,9.995251,6499,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,24.0,flsh,Not-Annotated-By-Cctyper
3.975728,9.181088,6500,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
5.1800857,9.620614,6501,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
5.204195,4.0214353,6502,1.0,I,I-E,8.0,flsh,I
0.4280949,8.5396385,6503,1.0,I,I-C,11.0,flsh,I
6.9257555,18.1495,6504,2.0,II,II-A,4.0,flsh,II
2.2296185,8.027261,6505,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
4.924048,11.067735,6506,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,48.0,flsh,Not-Annotated-By-Cctyper
6.1063957,10.119283,6507,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
7.2036033,12.539568,6508,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh,Not-Annotated-By-Cctyper
5.3798323,9.907928,6509,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,39.0,flsh,Not-Annotated-By-Cctyper
5.9866548,10.416506,6510,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
7.1326995,11.532032,6511,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,Not-Annotated-By-Cctyper
4.682997,14.727257,6512,1.0,III,III-D,13.0,flsh,III
10.594169,9.268984,6513,1.0,I,I-B,5.0,flsh,I
1.7075912,7.6972065,6514,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.5398526,14.0770645,6515,1.0,III,III-B,13.0,flsh,III
8.056928,11.662153,6516,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.4449787,13.5192375,6517,1.0,III,III-B,11.0,flsh,III
4.2190166,9.420472,6518,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
5.820025,10.959536,6519,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
1.6474773,7.6656704,6520,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.998156,9.764621,6521,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,Not-Annotated-By-Cctyper
6.312716,9.949734,6522,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.586913,13.608494,6523,1.0,III,III-B,7.0,flsh,III
4.5872197,9.374703,6524,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,30.0,flsh,Not-Annotated-By-Cctyper
4.8316383,10.711212,6525,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
4.3733344,8.920198,6526,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
4.197385,9.204214,6527,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
-3.538157,15.769536,6528,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
4.5053635,9.31657,6529,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
5.2812266,9.6736,6530,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,22.0,flsh,Not-Annotated-By-Cctyper
5.783211,9.7308445,6531,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
7.369806,11.848333,6532,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,Not-Annotated-By-Cctyper
4.4908447,9.45455,6533,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
6.37985,10.529943,6534,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
1.7375636,7.733088,6535,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.0098357,8.971352,6536,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
5.3111806,10.546281,6537,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.108703,9.994944,6538,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh,Not-Annotated-By-Cctyper
7.8308315,12.248976,6539,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.2349286,9.33307,6540,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
2.3192601,8.051927,6541,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
11.809718,7.567254,6542,1.0,I,I-B,12.0,flsh,I
4.5787444,9.558793,6543,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
2.0929,6.5622454,6544,1.0,I,I-C,7.0,flsh,I
8.021569,11.834569,6545,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
11.91644,15.9857,6546,1.0,I,I-C,7.0,flsh,I
6.011049,5.584766,6547,1.0,I,I-E,8.0,flsh,I
8.045006,11.077093,6548,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
-0.16273843,13.03174,6549,1.0,I,I-B,7.0,flsh,I
4.643011,9.507823,6550,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
6.6668196,6.878946,6551,1.0,I,I-E,4.0,flsh,I
12.243107,6.885551,6552,1.0,I,I-B,8.0,flsh,I
4.1188116,9.4212475,6553,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
5.3055677,9.807517,6554,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,Not-Annotated-By-Cctyper
4.3190045,9.222983,6555,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
8.113749,4.740268,6556,1.0,I,I-E,6.0,flsh,I
9.392804,15.4540825,6557,1.0,I,I-C,7.0,flsh,I
5.764986,10.074803,6558,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh,Not-Annotated-By-Cctyper
6.359469,5.6075296,6559,1.0,I,I-E,7.0,flsh,I
5.625526,10.570009,6560,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
5.9278564,9.922229,6561,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,14.0,flsh,Not-Annotated-By-Cctyper
4.4507213,14.571852,6562,1.0,III,III-D,5.0,flsh,III
5.591447,10.79762,6563,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
5.1611047,14.282298,6564,1.0,III,III-D,6.0,flsh,III
9.0881195,15.075669,6565,1.0,I,I-C,9.0,flsh,I
8.101363,10.286135,6566,1.0,I,I-C,5.0,flsh,I
6.6444397,12.803243,6567,1.0,III,III-A,14.0,flsh,III
6.1559434,14.01052,6568,1.0,III,III-A,4.0,flsh,III
3.7651567,9.523336,6569,2.0,VI,VI-B1,1.0,flsh,VI
6.408399,8.364577,6570,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
16.844215,9.316983,6571,2.0,V,V-A,4.0,flsh,V
11.760748,13.392941,6572,2.0,II,II-D,1.0,flsh,II
4.78417,9.563529,6573,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.8803735,10.748343,6574,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.4913287,10.697284,6575,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.8369446,10.620734,6576,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
1.5997189,7.6232705,6577,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
11.360888,12.22289,6578,2.0,II,II-D,1.0,flsh,II
6.5917635,10.151123,6579,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,Not-Annotated-By-Cctyper
2.8985908,8.415652,6580,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
8.106246,12.615846,6581,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,53.0,flsh,Not-Annotated-By-Cctyper
5.484983,10.668353,6582,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
7.557118,10.706702,6583,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.89471,10.721758,6584,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
6.008458,9.804113,6585,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,Not-Annotated-By-Cctyper
4.5874915,9.464712,6586,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
4.9512105,10.736819,6587,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,107.0,flsh,Not-Annotated-By-Cctyper
5.871924,9.908357,6588,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.67428,10.866337,6589,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.3292937,9.296396,6590,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.261585,9.411416,6591,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
5.565301,10.414587,6592,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.5997596,9.813705,6593,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.181775,4.0260797,6594,1.0,I,I-E,9.0,flsh,I
4.0910606,8.879946,6595,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
7.1133657,12.08937,6596,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
5.624281,10.320727,6597,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
5.037834,14.330384,6598,1.0,III,III-D,16.0,flsh,III
4.602397,14.528411,6599,1.0,III,III-D,13.0,flsh,III
7.8709474,13.457534,6600,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.5970964,11.271467,6601,2.0,II,II-C2,1.0,flsh,II
4.007238,15.339374,6602,1.0,III,III-B,7.0,flsh,III
5.2217755,9.546291,6603,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
6.5201044,13.072733,6604,1.0,III,III-A,11.0,flsh,III
7.85975,12.0481415,6605,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.5483932,14.744779,6606,1.0,III,III-D,6.0,flsh,III
6.4908533,10.020042,6607,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
8.221634,12.2040825,6608,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.9023843,10.972923,6609,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
8.094956,12.404017,6610,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
6.4257674,9.785625,6611,1.0,IV,IV-A3,5.0,flsh,IV
6.4422812,9.800745,6612,1.0,IV,IV-A3,5.0,flsh,IV
4.4646497,13.68598,6613,1.0,III,III-B,6.0,flsh,III
4.849456,9.672567,6614,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
6.412514,10.811212,6615,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
6.0694103,9.768687,6616,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,Not-Annotated-By-Cctyper
6.582603,10.161891,6617,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
6.373337,13.211264,6618,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
7.3539968,11.9671955,6619,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
12.124586,12.98359,6620,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.750979,4.9205475,6621,1.0,I,I-E,7.0,flsh,I
6.874853,11.657717,6622,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
5.4251137,11.138652,6623,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
7.0662208,11.692676,6624,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
7.068432,12.972048,6625,1.0,III,III-A,14.0,flsh,III
7.957342,12.4178295,6626,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,22.0,flsh,Not-Annotated-By-Cctyper
3.859708,15.574907,6627,1.0,III,III-B,13.0,flsh,III
4.0325994,9.27226,6628,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
5.125655,9.73467,6629,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
13.913021,8.28838,6630,1.0,I,I-F,6.0,flsh,I
8.65359,11.777025,6631,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,30.0,flsh,Not-Annotated-By-Cctyper
8.938314,12.492187,6632,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.7763343,9.457692,6633,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,24.0,flsh,Not-Annotated-By-Cctyper
7.866462,10.787696,6634,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
-3.50413,15.7356415,6635,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
5.8482237,11.077349,6636,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.6391416,9.037368,6637,1.0,IV,IV-A2,4.0,flsh,IV
1.6202197,7.640383,6638,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
5.2754927,9.601371,6639,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
12.139167,9.882778,6640,1.0,I,I-E,8.0,flsh,I
8.632158,12.041054,6641,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
0.45284578,9.767053,6642,1.0,I,I-C,6.0,flsh,I
0.58693886,10.081213,6643,1.0,I,I-C,7.0,flsh,I
2.0950942,6.5700235,6644,1.0,I,I-C,7.0,flsh,I
